date,GHI,DNI,DHI,Temperature,Relative_Humidity,Cloud_Coverage,Wind_Speed
2015-01-06,8.0081,7.9594,1.9848,24.33,52.89,40.83,1.31
2015-01-07,6.4531,3.8839,3.1702,22.18,69.39,50.22,2.04
2015-01-08,7.6639,5.1883,3.3089,22.85,65.07,49.4,1.33
2015-01-09,7.062,4.7614,2.8639,23.74,56.85,63.23,1.86
2015-01-10,7.3915,5.6306,2.88,23.48,63.01,68.56,1.4
2015-01-11,6.5916,3.6214,3.2035,23.39,58.59,77.86,1.88
2015-01-12,8.7972,9.9624,1.4246,22.21,51.11,25.57,1.89
2015-01-13,7.7861,7.6702,2.185,23.4,52.67,33.33,1.36
2015-01-14,4.2763,1.013,3.0545,21.19,70.94,89.28,2.12
2015-01-15,5.9676,3.1658,3.2328,21.72,67.71,70.71,1.52
2015-01-16,7.0001,4.6114,3.2866,22.56,60.99,57.47,2.17
2015-01-17,8.3959,8.6525,1.9519,22.98,40.12,21.79,2.4
2015-01-18,5.3902,2.3923,3.2266,19.58,64.25,67.56,2.91
2015-01-19,6.011,2.6904,3.3468,21.17,56.09,53.82,1.49
2015-01-20,8.2037,7.787,2.2673,20.44,64.23,34.96,2.12
2015-01-21,7.5353,7.3154,2.0122,21.22,56.71,42.13,1.53
2015-01-22,7.5096,6.559,2.1408,23.27,52.93,59.15,0.91
2015-01-23,8.0777,7.1201,2.2219,23.85,55.6,23.79,2.09
2015-01-24,8.0263,7.9889,1.7887,23.34,54.98,36.48,1.9
2015-01-25,7.1047,5.6203,2.4451,23.6,50.02,68.01,2.39
2015-01-26,7.0562,6.0058,2.3474,22.36,66.52,71.56,1.97
2015-01-27,6.5815,4.5077,2.7629,24.25,53.29,80.66,1.64
2015-01-28,3.4567,0.9254,2.7113,20.99,70.44,88.51,1.55
2015-01-29,5.2675,1.6164,3.636,20.62,72.11,78.11,1.67
2015-01-30,6.9012,4.6253,3.227,21.47,64.19,45.0,1.26
2015-01-31,4.938,3.0178,2.5481,21.25,70.79,64.88,2.03
2015-02-01,7.3687,6.3401,2.4259,23.28,56.93,45.98,1.71
2015-02-02,6.965,4.3373,3.281,21.9,54.65,43.13,3.19
2015-02-03,8.4713,8.7773,2.0098,21.99,40.95,14.16,2.08
2015-02-04,7.4213,6.2813,2.8294,22.99,47.31,35.39,2.17
2015-02-05,8.3914,9.1169,1.699,22.81,47.85,14.7,1.83
2015-02-06,8.609,10.4078,1.2886,22.31,29.5,10.51,2.74
2015-02-07,7.157,6.6343,2.063,23.18,38.45,33.72,1.88
2015-02-08,7.9198,7.7047,2.0534,24.28,50.16,15.76,1.78
2015-02-09,7.7592,7.4645,2.0719,24.72,49.17,21.51,1.78
2015-02-10,7.6694,6.785,2.3671,25.39,53.2,36.52,1.61
2015-02-11,7.6562,7.5122,1.9003,26.35,41.01,37.18,1.1
2015-02-12,7.1851,6.0538,2.4218,24.28,52.58,67.78,1.37
2015-02-13,6.8198,6.0317,2.2106,23.61,51.21,33.46,2.57
2015-02-14,7.3039,6.336,2.8212,22.88,55.51,47.17,2.72
2015-02-15,7.5312,6.1817,2.7941,21.21,39.73,31.39,1.9
2015-02-16,6.0722,2.6323,3.6118,19.75,66.26,66.72,2.28
2015-02-17,7.3051,6.1654,2.3873,20.03,61.7,59.27,2.21
2015-02-18,7.7969,7.7592,2.0374,21.44,53.34,31.89,2.33
2015-02-19,7.7856,8.4403,1.5432,24.3,37.79,20.73,1.4
2015-02-20,6.8465,6.7414,1.7822,23.49,49.41,21.73,2.5
2015-02-21,3.2054,2.8798,1.8218,22.94,52.84,69.35,2.89
2015-02-22,7.3901,7.0114,2.113,23.61,50.75,28.72,2.02
2015-02-23,5.7986,3.917,2.7142,21.03,59.78,59.54,2.02
2015-02-24,6.725,5.1468,2.8973,22.48,48.97,44.15,1.55
2015-02-25,6.3684,4.1407,3.1762,22.66,48.05,82.24,1.96
2015-02-26,5.7298,2.8284,3.6984,22.26,50.0,56.85,2.07
2015-02-27,4.0699,2.1946,2.6237,21.53,53.58,96.75,1.46
2015-02-28,5.0155,1.7885,3.3982,19.77,70.35,87.63,2.44
2015-03-01,6.067,3.9312,2.8166,20.17,63.23,66.12,1.62
2015-03-02,5.7473,4.0375,2.6436,18.91,62.63,71.31,3.75
2015-03-03,7.9656,9.96,1.001,17.51,48.54,21.69,2.0
2015-03-04,7.686,9.3653,1.0402,19.21,42.54,12.84,1.39
2015-03-05,7.3586,8.681,1.453,21.52,41.06,17.49,1.55
2015-03-06,6.5107,5.8766,1.867,22.21,52.31,37.86,2.14
2015-03-07,3.5662,1.0999,2.4595,21.21,62.76,77.52,2.14
2015-03-08,6.5083,5.2354,2.2898,21.83,55.86,28.41,2.37
2015-03-09,7.5914,9.66,0.9211,20.53,49.36,25.01,2.41
2015-03-10,7.0694,8.2522,1.4585,21.72,44.82,16.25,1.74
2015-03-11,5.441,4.5835,2.2524,21.95,39.84,59.3,2.15
2015-03-12,4.3099,2.4732,2.4014,19.9,61.22,77.19,1.99
2015-03-13,6.6624,7.7035,1.3718,21.98,54.7,32.62,1.68
2015-03-14,6.4507,6.6137,1.637,22.49,53.69,58.7,2.11
2015-03-15,6.5417,6.8376,1.8187,22.94,53.21,50.43,1.41
2015-03-16,6.1579,5.5812,2.1031,23.23,45.02,53.8,2.32
2015-03-17,6.7104,8.047,1.4153,22.37,35.12,15.04,1.78
2015-03-18,6.4716,5.9837,2.0376,19.82,70.65,49.34,3.35
2015-03-19,4.7122,2.5654,2.5493,19.83,74.38,80.71,2.23
2015-03-20,6.4543,6.5688,1.8274,21.5,60.88,25.86,1.25
2015-03-21,4.2919,1.746,2.7427,21.03,68.49,70.4,2.17
2015-03-22,1.434,0.1886,1.1472,19.16,75.63,99.76,2.07
2015-03-23,4.8055,2.406,3.0017,20.55,65.04,85.01,2.33
2015-03-24,5.6633,5.185,2.1725,20.64,58.95,65.24,2.31
2015-03-25,3.1882,1.9735,2.2627,21.05,60.05,98.77,2.02
2015-03-26,3.8563,2.4922,2.0215,19.68,67.26,68.26,2.25
2015-03-27,5.4456,5.1816,2.021,21.0,56.99,29.4,1.62
2015-03-28,4.5715,2.1557,3.203,18.95,56.59,78.72,1.78
2015-03-29,5.8219,5.7677,2.015,18.93,55.42,31.88,1.31
2015-03-30,4.4772,2.8594,2.4334,18.86,59.55,60.49,0.83
2015-03-31,4.5823,3.511,2.4118,19.25,64.15,51.87,1.44
2015-04-01,5.5579,4.5929,2.5534,19.63,61.98,62.1,1.02
2015-04-02,6.168,7.1957,1.3517,20.57,51.03,42.91,1.29
2015-04-03,4.7374,2.754,2.8812,19.08,55.88,91.89,1.6
2015-04-04,3.253,1.1962,2.4079,17.73,63.22,98.73,1.77
2015-04-05,5.3304,4.9771,2.377,17.98,58.64,36.86,2.8
2015-04-06,5.6546,5.9016,1.9661,18.1,48.2,31.88,1.94
2015-04-07,3.0509,1.2785,2.1907,17.41,71.97,72.01,1.99
2015-04-08,3.7147,2.0525,2.2121,16.87,72.98,66.54,1.62
2015-04-09,4.5734,3.1524,2.4583,16.8,64.83,43.47,1.32
2015-04-10,4.639,4.6344,1.8365,15.41,66.22,51.73,1.15
2015-04-11,4.9774,4.9704,1.9435,16.38,56.89,54.09,1.74
2015-04-12,4.9632,4.6445,2.0263,17.7,52.76,43.61,1.13
2015-04-13,6.0559,8.7864,0.7591,17.74,51.08,4.86,1.33
2015-04-14,5.9616,8.9237,0.7087,18.14,40.24,10.82,1.63
2015-04-15,6.1622,9.7133,0.5246,17.65,40.35,13.95,3.03
2015-04-16,5.7646,7.5331,1.2106,16.85,33.34,34.97,3.49
2015-04-17,4.513,4.3666,2.365,15.93,52.12,58.09,2.31
2015-04-18,3.1394,1.6476,2.0731,15.51,75.12,79.11,2.19
2015-04-19,4.1042,2.9969,2.1662,15.82,72.67,62.21,3.04
2015-04-20,4.8211,4.9774,1.8893,16.13,55.75,30.25,1.91
2015-04-21,4.9075,5.9508,1.8468,17.5,34.98,40.81,1.41
2015-04-22,3.594,2.3141,2.1096,15.84,75.88,69.05,2.73
2015-04-23,4.6349,5.1806,1.5355,16.54,68.17,66.33,1.34
2015-04-24,3.0468,1.2365,2.0974,15.98,76.19,91.94,1.8
2015-04-25,4.6577,5.479,1.6589,17.06,60.66,49.49,1.93
2015-04-26,5.2471,7.4047,1.0505,18.12,46.94,18.49,1.9
2015-04-27,4.4906,5.6779,1.3272,18.07,43.71,39.96,1.86
2015-04-28,5.364,8.4725,0.7262,18.21,39.49,9.93,2.0
2015-04-29,4.2806,4.7527,1.8782,19.15,40.74,63.33,2.24
2015-04-30,5.3582,8.303,0.7836,16.55,34.22,24.94,3.95
2015-05-01,5.6035,9.5791,0.4901,13.67,32.83,3.32,1.91
2015-05-02,5.461,9.0139,0.6437,15.01,26.3,7.72,1.66
2015-05-03,5.431,9.0943,0.5249,16.03,24.49,1.96,1.31
2015-05-04,5.345,9.1246,0.4834,16.98,26.33,0.63,1.63
2015-05-05,5.2541,8.8978,0.509,17.29,28.43,1.28,1.86
2015-05-06,5.2313,8.9849,0.4836,16.62,29.93,2.41,2.5
2015-05-07,4.8682,7.079,1.0073,14.51,59.74,22.28,2.43
2015-05-08,4.2874,4.4513,1.6812,14.73,67.27,32.89,2.24
2015-05-09,4.5473,6.4608,1.3008,15.89,52.35,11.37,1.81
2015-05-10,3.7838,4.6104,1.5305,16.01,48.06,40.55,2.19
2015-05-11,3.3593,3.5239,1.5926,15.54,57.74,71.61,1.66
2015-05-12,4.1657,5.2147,1.3183,14.69,57.63,36.92,2.49
2015-05-13,4.9901,8.4828,0.5887,14.88,33.22,2.61,2.65
2015-05-14,5.0328,8.8879,0.4997,15.39,25.84,1.25,2.48
2015-05-15,4.902,8.6273,0.5158,16.66,25.73,4.77,2.01
2015-05-16,4.7045,7.8478,0.7543,16.7,27.37,29.0,1.74
2015-05-17,4.5802,7.2862,0.787,16.54,32.01,8.8,1.89
2015-05-18,4.4208,6.2647,1.0375,14.76,58.53,21.68,1.68
2015-05-19,4.3817,6.457,1.441,16.29,40.18,34.1,1.42
2015-05-20,4.5101,6.8789,1.0889,16.29,35.33,13.2,1.64
2015-05-21,4.6006,7.6534,0.6492,15.26,42.54,1.59,1.53
2015-05-22,4.3543,6.5443,0.924,15.09,42.59,8.54,2.77
2015-05-23,4.2156,6.707,0.8381,14.0,67.35,15.71,1.42
2015-05-24,4.5365,7.8662,0.5681,14.11,52.42,1.42,1.5
2015-05-25,4.2377,5.6762,1.9056,14.4,38.43,46.63,2.17
2015-05-26,4.5761,8.1758,0.511,15.35,31.6,16.9,1.42
2015-05-27,4.5406,8.2282,0.4774,15.29,32.98,0.99,1.52
2015-05-28,4.5106,7.991,0.522,14.94,26.2,0.79,1.72
2015-05-29,4.5096,8.184,0.4978,14.52,25.64,0.82,2.02
2015-05-30,4.5324,8.2346,0.4697,14.69,23.63,0.76,1.78
2015-05-31,4.4117,7.8526,0.5215,15.08,23.64,0.94,1.59
2015-06-01,4.3363,7.4779,0.5837,13.59,39.34,0.97,1.99
2015-06-02,4.1232,6.577,0.744,13.07,65.32,10.62,3.76
2015-06-03,1.9673,2.4535,1.1926,11.69,70.61,54.29,4.09
2015-06-04,3.732,5.6762,1.0325,7.71,60.51,23.46,4.34
2015-06-05,4.6116,8.5922,0.4097,6.59,49.1,1.98,3.39
2015-06-06,4.2005,7.584,0.5436,7.39,50.86,17.98,2.08
2015-06-07,4.3188,7.6807,0.6245,7.93,58.01,4.28,1.8
2015-06-08,4.3973,8.219,0.4512,10.24,38.62,1.74,1.2
2015-06-09,4.3291,7.9812,0.4805,10.67,34.51,2.74,1.29
2015-06-10,4.1909,7.223,0.625,8.95,52.8,8.41,2.53
2015-06-11,2.951,2.7259,1.5425,9.25,73.12,63.68,2.31
2015-06-12,3.888,5.8476,0.9202,9.6,60.54,30.02,2.23
2015-06-13,4.2103,7.3829,0.5926,10.02,53.48,3.17,1.6
2015-06-14,4.3387,8.1022,0.4567,10.44,40.23,5.42,2.0
2015-06-15,4.3913,8.2891,0.4361,10.79,36.89,4.91,1.99
2015-06-16,4.3325,8.1144,0.4733,10.93,31.55,2.41,2.5
2015-06-17,4.4477,8.7504,0.361,6.09,51.34,2.53,5.21
2015-06-18,4.4105,8.4463,0.4015,7.67,42.27,3.22,2.4
2015-06-19,4.2787,7.9577,0.4814,9.74,30.38,2.18,1.03
2015-06-20,4.067,6.9557,0.6542,8.93,53.09,6.65,1.41
2015-06-21,4.1978,7.6646,0.5222,10.39,46.9,2.63,1.04
2015-06-22,4.1681,7.4568,0.5551,9.38,46.66,3.08,1.5
2015-06-23,4.2559,7.7506,0.5184,9.81,43.32,5.2,1.65
2015-06-24,4.2756,7.8271,0.5302,10.43,37.4,2.17,2.13
2015-06-25,4.2566,7.7923,0.5138,12.37,26.52,2.3,1.44
2015-06-26,3.6504,5.4538,0.941,10.71,61.79,26.43,3.85
2015-06-27,1.3694,0.6425,0.9986,9.8,82.08,77.8,4.29
2015-06-28,2.7802,2.3606,1.5492,11.54,75.08,47.1,2.0
2015-06-29,4.1938,7.2262,0.661,9.91,46.8,10.1,1.98
2015-06-30,4.0997,6.822,0.7279,9.98,49.23,2.31,2.08
2015-07-01,3.6022,4.5583,1.2888,10.92,60.07,26.98,1.91
2015-07-02,4.0087,6.1277,1.0114,11.53,31.2,15.2,1.14
2015-07-03,3.9787,6.0538,0.935,12.93,39.96,44.37,0.77
2015-07-04,4.057,6.546,0.7862,11.93,48.71,25.98,1.46
2015-07-05,3.8993,5.4014,1.2996,13.19,39.3,46.2,1.12
2015-07-06,4.2005,7.1722,0.6422,12.63,40.64,5.58,1.86
2015-07-07,3.6406,3.9478,1.8362,10.78,67.56,47.76,2.89
2015-07-08,3.7927,5.3155,1.4165,10.57,69.18,37.49,2.19
2015-07-09,4.1635,6.9221,0.7327,12.18,45.68,2.61,1.63
2015-07-10,4.0608,6.2306,0.8534,10.89,62.84,3.35,1.82
2015-07-11,4.1875,6.6595,0.8126,10.5,69.91,11.91,2.62
2015-07-12,4.337,7.5595,0.599,11.29,53.42,0.6,2.62
2015-07-13,4.1702,7.0171,0.6775,13.11,39.25,4.44,2.19
2015-07-14,4.158,6.5815,0.8059,11.74,65.61,5.26,3.98
2015-07-15,4.2,6.7224,0.7634,12.53,67.33,13.98,3.69
2015-07-16,4.2619,6.703,0.7615,12.94,50.58,28.94,3.56
2015-07-17,4.7153,8.8313,0.4318,7.08,35.46,17.71,3.89
2015-07-18,4.6066,8.5387,0.4694,9.68,24.99,3.07,1.49
2015-07-19,4.6349,8.3412,0.4918,11.43,22.84,2.74,2.0
2015-07-20,4.4798,7.5449,0.6389,13.25,31.44,0.98,1.83
2015-07-21,4.5233,7.7537,0.5726,11.95,49.61,2.05,2.1
2015-07-22,3.8978,4.6858,1.4654,11.21,62.37,27.54,3.78
2015-07-23,2.8644,2.9928,1.3589,11.51,71.53,48.99,3.33
2015-07-24,2.713,2.5214,1.477,12.06,75.71,74.13,3.25
2015-07-25,3.0254,3.2544,1.6157,8.43,59.46,49.02,3.5
2015-07-26,4.6982,7.643,0.7589,6.32,59.39,16.62,2.96
2015-07-27,4.8922,8.7144,0.4344,8.43,56.56,1.05,1.85
2015-07-28,4.9102,8.5212,0.5292,10.09,41.77,0.92,1.68
2015-07-29,4.699,7.6603,0.6538,11.17,41.82,8.38,3.09
2015-07-30,4.8941,8.0599,0.6782,11.03,31.95,9.62,3.11
2015-07-31,5.1067,9.1586,0.4214,5.76,39.69,3.71,5.38
2015-08-01,5.1929,9.2256,0.4332,7.85,27.21,3.65,2.26
2015-08-02,5.1269,8.6254,0.5806,8.83,26.74,3.19,1.35
2015-08-03,5.1974,8.9062,0.5057,10.64,26.57,2.54,1.64
2015-08-04,5.1374,8.405,0.6737,11.54,30.95,6.55,2.35
2015-08-05,5.2939,9.2254,0.4687,11.36,25.91,9.87,4.17
2015-08-06,5.1833,8.377,0.6408,10.64,39.11,5.3,2.18
2015-08-07,5.2344,8.6638,0.5731,12.7,30.56,1.76,1.8
2015-08-08,5.293,8.6842,0.5885,13.15,21.63,4.49,1.51
2015-08-09,5.3335,8.8262,0.5818,13.35,19.31,5.5,2.51
2015-08-10,5.2327,8.2104,0.6967,12.84,25.57,4.1,2.13
2015-08-11,3.858,3.6158,2.0755,11.91,64.34,42.15,3.18
2015-08-12,4.715,5.1348,1.5722,12.81,41.19,40.82,2.24
2015-08-13,5.2298,8.0107,0.7207,12.81,41.76,3.07,3.7
2015-08-14,5.4194,8.49,0.6715,13.96,19.28,5.75,2.66
2015-08-15,5.2601,7.8456,0.7846,14.83,38.89,1.08,2.92
2015-08-16,5.4696,8.5238,0.6617,16.43,34.47,1.87,1.37
2015-08-17,5.4622,8.2728,0.7171,16.48,28.09,5.66,1.49
2015-08-18,5.5188,8.4187,0.7097,16.84,22.87,3.68,1.79
2015-08-19,5.4751,8.1679,0.7699,17.04,24.31,5.58,1.82
2015-08-20,4.9687,5.6791,1.6378,16.14,46.17,24.68,3.87
2015-08-21,5.2092,6.8054,1.0891,16.94,54.78,6.98,3.17
2015-08-22,5.2049,6.7351,1.0478,20.35,32.72,24.48,1.3
2015-08-23,5.2714,6.6271,1.219,17.46,60.73,14.13,2.86
2015-08-24,5.4276,6.8935,1.1141,17.07,54.9,22.87,2.56
2015-08-25,5.4502,7.0704,1.139,18.14,36.29,14.21,1.65
2015-08-26,5.3971,7.0006,1.0452,19.43,26.91,20.3,1.42
2015-08-27,5.1578,6.1457,1.3224,19.06,32.39,47.59,1.52
2015-08-28,5.3556,6.4534,1.2389,19.31,36.2,18.32,1.96
2015-08-29,5.3342,6.9307,1.0361,20.66,32.26,16.5,1.69
2015-08-30,5.4485,6.6259,1.2151,20.14,33.49,10.93,2.34
2015-08-31,5.9309,8.5697,0.7382,19.52,39.15,1.24,3.07
2015-09-01,5.0503,5.0626,1.6327,18.0,31.82,23.77,3.5
2015-09-02,6.3122,9.0922,0.75,14.88,26.84,13.5,3.74
2015-09-03,4.1921,3.2851,2.3957,13.59,51.7,70.57,4.11
2015-09-04,1.8552,0.3146,1.506,10.15,70.18,99.45,4.56
2015-09-05,1.9481,0.1754,1.5854,9.34,83.79,97.91,2.89
2015-09-06,3.2952,1.3543,2.3366,11.25,73.48,66.88,1.41
2015-09-07,6.3852,9.2194,0.6694,13.56,59.78,0.72,1.79
2015-09-08,5.2037,5.5466,1.8314,16.4,55.0,37.5,2.56
2015-09-09,5.9743,7.433,1.1378,17.47,58.04,5.88,3.25
2015-09-10,6.3646,8.7158,0.8436,18.71,52.25,1.06,2.44
2015-09-11,6.1296,7.3524,1.163,19.01,35.37,35.18,2.88
2015-09-12,4.3334,2.5627,2.4432,15.6,68.79,87.97,2.09
2015-09-13,5.3906,4.4856,2.1506,16.31,64.85,12.22,2.04
2015-09-14,6.3247,8.2553,0.9228,15.31,58.82,14.23,2.35
2015-09-15,5.6837,4.896,2.7144,15.31,49.69,68.57,2.15
2015-09-16,6.5282,8.3796,1.0078,18.05,40.34,9.93,2.24
2015-09-17,6.6593,8.9299,0.8604,19.07,34.6,1.25,2.96
2015-09-18,6.7606,9.0,0.8822,19.06,36.92,7.86,2.15
2015-09-19,5.1698,4.7311,1.9159,16.66,65.56,52.24,3.96
2015-09-20,3.2714,0.3907,2.6014,15.42,70.2,97.97,3.39
2015-09-21,3.1757,0.7634,2.232,17.0,68.56,91.96,3.19
2015-09-22,5.1007,3.072,2.387,18.94,59.52,67.58,1.92
2015-09-23,5.724,5.6201,2.1384,20.77,46.58,39.46,2.43
2015-09-24,6.643,8.2409,1.157,21.68,49.18,9.64,2.01
2015-09-25,6.4913,7.782,1.1796,21.74,48.7,19.95,1.51
2015-09-26,7.1736,9.7498,0.7046,21.13,37.25,2.44,1.85
2015-09-27,7.1114,9.4099,0.8189,19.84,40.41,5.01,2.63
2015-09-28,7.0517,9.2482,0.9151,20.73,36.74,2.07,2.82
2015-09-29,6.9499,8.4583,1.2907,23.03,30.05,12.83,2.35
2015-09-30,7.0392,8.4607,1.1705,22.46,37.73,19.94,4.19
2015-10-01,6.6727,6.7193,1.8941,20.29,34.81,31.34,3.61
2015-10-02,6.4906,6.2628,2.6153,18.04,31.37,51.59,2.62
2015-10-03,7.5485,10.0978,0.7394,20.0,47.08,1.62,2.71
2015-10-04,7.3512,9.3113,0.985,22.14,44.79,4.26,2.43
2015-10-05,6.7894,7.8859,1.3202,23.34,32.38,34.69,1.99
2015-10-06,6.7826,7.4364,1.5122,23.05,31.82,43.2,2.46
2015-10-07,6.9163,7.7412,1.285,23.85,37.56,44.1,1.93
2015-10-08,5.6105,4.4554,2.3114,25.22,29.54,73.84,1.68
2015-10-09,6.3276,5.1211,2.1691,24.65,25.81,64.12,2.48
2015-10-10,6.8707,6.8429,1.751,22.91,42.47,17.18,4.11
2015-10-11,6.2561,5.6659,1.8295,23.92,29.72,36.47,2.76
2015-10-12,6.4469,5.959,2.0203,22.47,44.21,19.18,4.69
2015-10-13,7.2252,7.783,1.6906,23.28,31.74,19.2,3.57
2015-10-14,3.595,0.8726,2.5171,20.62,50.53,95.96,3.75
2015-10-15,5.7427,3.5892,2.8678,19.82,55.19,67.97,4.22
2015-10-16,5.856,4.6068,2.4245,18.82,43.73,44.26,3.27
2015-10-17,4.4983,1.4993,3.1942,18.44,65.82,69.98,3.09
2015-10-18,7.4021,7.6094,1.6646,19.96,56.52,27.69,1.91
2015-10-19,7.3006,6.7073,2.2538,21.84,46.45,49.53,1.58
2015-10-20,5.8358,3.131,3.6684,20.45,45.85,83.14,1.19
2015-10-21,5.7816,4.1729,2.4454,21.25,42.45,59.44,1.8
2015-10-22,6.318,4.4458,2.8068,20.87,51.89,32.53,3.52
2015-10-23,7.3706,7.5698,1.7969,21.01,50.54,26.88,2.72
2015-10-24,7.3073,7.5271,1.6625,23.0,41.8,42.27,3.02
2015-10-25,7.1458,7.1527,1.7738,23.65,46.45,58.63,2.16
2015-10-26,6.7397,5.1821,2.5598,24.2,41.96,75.47,2.25
2015-10-27,6.6214,4.452,3.4332,20.95,55.63,59.09,3.37
2015-10-28,7.8492,8.207,1.8691,20.99,44.96,19.29,2.68
2015-10-29,8.371,9.8782,1.3464,19.38,41.02,10.55,2.27
2015-10-30,7.8403,8.4353,1.8214,21.81,43.45,14.69,2.27
2015-10-31,7.8677,8.9945,1.5163,24.63,30.77,28.7,2.52
2015-11-01,7.5871,7.4508,1.8648,27.05,20.51,55.24,3.76
2015-11-02,8.6431,10.8948,0.9751,18.89,22.98,4.42,5.61
2015-11-03,8.995,12.0396,0.7181,15.49,24.93,4.67,3.95
2015-11-04,8.8726,11.5937,0.751,15.76,37.22,2.14,3.39
2015-11-05,9.0228,12.0948,0.6569,16.64,31.16,2.57,2.2
2015-11-06,8.8325,10.5259,1.2324,18.72,27.87,30.01,2.3
2015-11-07,8.123,7.4724,2.3131,21.84,24.57,54.85,2.78
2015-11-08,7.2425,6.965,2.3606,25.21,28.49,61.32,2.09
2015-11-09,8.5015,9.87,1.2842,25.73,21.13,27.8,2.76
2015-11-10,7.9776,8.9983,1.5192,27.09,20.21,31.18,2.27
2015-11-11,8.2042,8.8699,1.698,27.29,20.97,40.68,3.41
2015-11-12,4.8775,2.7614,3.0775,27.62,22.66,85.7,2.26
2015-11-13,4.975,2.1067,3.4742,25.96,31.12,88.83,4.05
2015-11-14,5.3122,3.3185,3.1704,21.6,44.73,66.3,3.54
2015-11-15,8.6897,9.7802,1.8696,22.65,38.65,15.27,4.07
2015-11-16,5.5034,3.239,2.8853,18.28,60.41,67.48,4.9
2015-11-17,6.4265,5.4662,2.3782,18.8,65.83,65.48,3.85
2015-11-18,6.2726,3.4277,3.1927,18.94,72.37,90.1,2.09
2015-11-19,7.6152,6.0811,2.6297,18.35,73.2,56.27,3.93
2015-11-20,8.3935,9.0722,1.5456,20.4,68.72,44.75,3.65
2015-11-21,7.9306,6.775,2.5493,20.07,48.27,43.2,3.79
2015-11-22,9.5006,12.4735,0.791,16.36,33.89,6.61,3.4
2015-11-23,9.3307,12.0374,0.7721,18.9,36.87,21.31,1.69
2015-11-24,9.0562,11.1031,1.1539,20.93,36.17,4.92,1.89
2015-11-25,8.4941,9.0972,1.7885,22.06,41.88,20.31,3.23
2015-11-26,7.4635,6.5753,2.7396,22.69,26.13,45.19,3.05
2015-11-27,7.6548,6.6785,2.7485,22.29,35.73,47.69,2.88
2015-11-28,4.59,0.1524,3.7438,16.57,69.01,87.78,3.79
2015-11-29,8.1406,7.2674,2.5807,19.81,59.63,25.46,2.43
2015-11-30,8.0767,7.927,2.0815,22.65,50.73,25.8,1.82
2015-12-01,7.4652,6.3528,2.3244,25.0,43.14,49.2,2.02
2015-12-02,6.6161,3.077,3.5842,24.21,48.3,88.19,1.86
2015-12-03,3.4622,1.8739,2.5229,21.36,68.9,91.89,1.82
2015-12-04,8.0784,7.5998,2.1955,23.95,56.11,56.73,1.7
2015-12-05,8.4233,8.4989,1.8432,25.33,49.12,27.18,2.14
2015-12-06,9.0002,10.0862,1.4522,25.79,42.43,10.43,3.04
2015-12-07,8.6119,9.3593,1.4018,26.46,45.07,38.44,2.73
2015-12-08,7.2389,4.8122,3.5698,24.92,54.17,84.79,2.77
2015-12-09,6.7399,3.7656,4.0699,24.39,42.62,60.48,2.37
2015-12-10,8.3599,8.2685,2.3134,26.58,37.54,43.48,1.7
2015-12-11,7.7935,7.0126,2.3266,24.82,56.69,56.87,2.24
2015-12-12,5.2879,2.4977,3.4003,22.14,74.12,95.32,1.91
2015-12-13,9.1985,10.6675,1.1897,24.57,50.78,29.88,1.75
2015-12-14,5.7127,3.739,3.1776,22.45,52.41,46.02,3.02
2015-12-15,6.4949,4.2144,3.2448,20.85,60.16,63.52,2.34
2015-12-16,6.9401,5.3134,2.7341,22.82,55.34,47.24,2.78
2015-12-17,7.0742,3.749,3.8122,23.52,51.79,66.97,2.59
2015-12-18,7.8518,6.0307,3.2592,23.39,58.78,55.54,2.22
2015-12-19,8.5474,9.073,1.5538,25.14,49.69,35.19,1.52
2015-12-20,6.8902,3.8448,3.3264,25.73,48.03,85.76,2.28
2015-12-21,7.0447,6.36,1.703,24.85,53.46,60.52,2.63
2015-12-22,9.2467,11.2774,1.1189,26.4,41.32,22.69,1.86
2015-12-23,8.8085,8.6302,2.1146,25.24,54.97,10.53,3.72
2015-12-24,8.4086,8.3818,1.8509,27.22,49.49,39.4,2.75
2015-12-25,4.799,2.2567,3.0886,24.43,54.56,96.25,2.63
2015-12-26,6.0288,2.4936,3.8246,22.24,64.41,84.96,2.91
2015-12-27,7.5509,4.841,3.325,22.91,59.63,52.67,2.08
2015-12-28,7.2437,5.1242,2.5358,24.31,53.68,55.61,1.67
2015-12-29,6.6202,4.2094,3.2772,26.25,42.68,79.13,3.43
2015-12-30,9.084,10.2991,1.6193,23.8,38.23,29.38,2.84
2015-12-31,7.249,6.7812,2.4286,24.69,38.02,67.43,1.29
2016-01-01,5.1886,2.8447,3.0214,25.28,43.69,79.89,2.59
2016-01-02,6.9204,4.5228,2.9148,23.08,62.18,78.76,2.18
2016-01-03,8.8992,9.985,1.4402,24.34,53.95,29.69,2.15
2016-01-04,8.7814,10.2526,1.117,25.26,38.16,40.42,2.07
2016-01-05,9.1733,11.2265,1.032,25.53,36.02,22.95,1.78
2016-01-06,9.1649,10.7419,1.2475,27.02,34.58,8.21,2.36
2016-01-07,8.8157,9.6744,1.5197,28.66,32.73,33.12,2.5
2016-01-08,7.0601,6.0295,1.9954,25.67,53.03,70.32,3.75
2016-01-09,7.075,5.8366,2.1118,22.26,70.44,52.77,3.06
2016-01-10,8.4173,7.482,2.4828,22.54,63.61,31.82,2.47
2016-01-11,7.0831,4.735,2.9251,22.05,67.26,68.75,3.04
